time,trans_lat,trans_lon,receive_lat,receive_lon,frequency,rssi,dist
20200125135203,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135204,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135205,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135206,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135206,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135207,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135208,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135209,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135210,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135211,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135211,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135212,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135213,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135214,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135214,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135216,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-70,11.807873565858714
20200125135216,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135217,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135218,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-71,11.807873565858714
20200125135219,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-72,11.807873565858714
20200125135219,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135220,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-70,11.807873565858714
20200125135221,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-69,11.807873565858714
20200125135221,35.65842,139.54399833333332,35.658411666666666,139.54386833333334,920000000,-70,11.807873565858714
20200125135226,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135227,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135228,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135228,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135229,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135230,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135231,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135232,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135232,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135233,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135234,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135235,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135235,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135236,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135237,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135238,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135239,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135240,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135240,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135241,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135241,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135242,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135242,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135243,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135244,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135244,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135245,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135245,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135246,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135246,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135247,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135248,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135248,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135249,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135249,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135250,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135250,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135251,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135252,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135252,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135253,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135253,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135254,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135254,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135255,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135256,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135256,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135257,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135258,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135258,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135259,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135259,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135300,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-70,11.657424773457828
20200125135300,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135301,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135302,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-68,11.657424773457828
20200125135302,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135303,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135303,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135304,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-67,11.657424773457828
20200125135304,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135305,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135306,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135306,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135307,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-73,11.657424773457828
20200125135307,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-69,11.657424773457828
20200125135308,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-65,11.657424773457828
20200125135308,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-63,11.657424773457828
20200125135309,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-63,11.657424773457828
20200125135309,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-63,11.657424773457828
20200125135310,35.65842,139.54399833333332,35.658411666666666,139.54387,920000000,-67,11.657424773457828
20200125135311,35.65842,139.54399833333332,35.658405,139.54387166666666,920000000,-69,11.58989889275513
20200125135311,35.65842,139.54399833333332,35.658405,139.54387166666666,920000000,-77,11.58989889275513
20200125135312,35.65842,139.54399833333332,35.658395,139.54387333333332,920000000,-72,11.653786954874988
20200125135312,35.65842,139.54399833333332,35.658395,139.54387333333332,920000000,-75,11.653786954874988
20200125135313,35.65842,139.54399833333332,35.658386666666665,139.54387666666668,920000000,-74,11.621241224805345
20200125135314,35.65842,139.54399833333332,35.65838333333333,139.54387833333334,920000000,-75,11.602721147190804
20200125135314,35.65842,139.54399833333332,35.65838333333333,139.54387833333334,920000000,-79,11.602721147190804
20200125135315,35.65842,139.54399833333332,35.65838166666666,139.54388333333333,920000000,-81,11.248447715763405
20200125135315,35.65842,139.54399833333332,35.65838166666666,139.54388333333333,920000000,-76,11.248447715763405
20200125135316,35.65842,139.54399833333332,35.65838,139.54388666666668,920000000,-76,11.042627731996415
20200125135316,35.65842,139.54399833333332,35.65838,139.54388666666668,920000000,-74,11.042627731996415
20200125135317,35.65842,139.54399833333332,35.65837666666667,139.54389166666667,920000000,-76,10.789259752436063
20200125135317,35.65842,139.54399833333332,35.65837666666667,139.54389166666667,920000000,-75,10.789259752436063
20200125135318,35.65842,139.54399833333332,35.658375,139.54389333333333,920000000,-74,10.739083567848997
20200125135319,35.65842,139.54399833333332,35.65837333333333,139.54389333333333,920000000,-74,10.826296143234078
20200125135319,35.65842,139.54399833333332,35.65837333333333,139.54389333333333,920000000,-74,10.826296143234078
20200125135320,35.65842,139.54399833333332,35.65837333333333,139.54389333333333,920000000,-75,10.826296143234078
20200125135320,35.65842,139.54399833333332,35.65837333333333,139.54389333333333,920000000,-74,10.826296143234078
20200125135321,35.65842,139.54399833333332,35.65837333333333,139.54389333333333,920000000,-75,10.826296143234078
20200125135321,35.65842,139.54399833333332,35.65837333333333,139.54389333333333,920000000,-76,10.826296143234078
20200125135322,35.65842,139.54399833333332,35.65837333333333,139.54389333333333,920000000,-71,10.826296143234078
20200125135323,35.65842,139.54399833333332,35.658375,139.543895,920000000,-77,10.605700240686126
20200125135324,35.65842,139.54399833333332,35.658375,139.54389666666665,920000000,-76,10.47279294042549
20200125135324,35.65842,139.54399833333332,35.658375,139.54389666666665,920000000,-76,10.47279294042549
20200125135325,35.65842,139.54399833333332,35.65837666666667,139.54389833333335,920000000,-78,10.252369405815047
20200125135326,35.65842,139.54399833333332,35.65837666666667,139.54389833333335,920000000,-76,10.252369405815047
20200125135326,35.65842,139.54399833333332,35.65837666666667,139.54389833333335,920000000,-76,10.252369405815047
20200125135327,35.65842,139.54399833333332,35.65837666666667,139.54390333333333,920000000,-76,9.854775248352691
20200125135327,35.65842,139.54399833333332,35.65837666666667,139.54390333333333,920000000,-76,9.854775248352691
20200125135328,35.65842,139.54399833333332,35.65837833333333,139.54390166666667,920000000,-75,9.89908488724608
20200125135328,35.65842,139.54399833333332,35.65837833333333,139.54390166666667,920000000,-76,9.89908488724608
20200125135329,35.65842,139.54399833333332,35.65837833333333,139.54390166666667,920000000,-75,9.89908488724608
20200125135330,35.65842,139.54399833333332,35.65837833333333,139.54390166666667,920000000,-75,9.89908488724608
20200125135330,35.65842,139.54399833333332,35.65837833333333,139.54390166666667,920000000,-76,9.89908488724608
20200125135331,35.65842,139.54399833333332,35.65837833333333,139.54390333333333,920000000,-75,9.765889951016522
20200125135331,35.65842,139.54399833333332,35.65837833333333,139.54390333333333,920000000,-75,9.765889951016522
20200125135332,35.65842,139.54399833333332,35.65837833333333,139.543905,920000000,-75,9.633217742593649
20200125135332,35.65842,139.54399833333332,35.65837833333333,139.543905,920000000,-75,9.633217742593649
20200125135333,35.65842,139.54399833333332,35.65837833333333,139.54390666666666,920000000,-75,9.501090159948518
20200125135334,35.65842,139.54399833333332,35.65838,139.54390833333332,920000000,-74,9.279682111691487
20200125135334,35.65842,139.54399833333332,35.65838,139.54390833333332,920000000,-74,9.279682111691487
20200125135335,35.65842,139.54399833333332,35.65838,139.54391,920000000,-75,9.147427806793646
20200125135335,35.65842,139.54399833333332,35.65838,139.54391,920000000,-75,9.147427806793646
20200125135336,35.65842,139.54399833333332,35.65838,139.54391333333334,920000000,-75,8.884703940763917
20200125135336,35.65842,139.54399833333332,35.65838,139.54391333333334,920000000,-77,8.884703940763917
20200125135337,35.65842,139.54399833333332,35.65838166666666,139.543915,920000000,-75,8.66200625484893
20200125135338,35.65842,139.54399833333332,35.65838166666666,139.543915,920000000,-77,8.66200625484893
20200125135338,35.65842,139.54399833333332,35.65838166666666,139.543915,920000000,-76,8.66200625484893
20200125135339,35.65842,139.54399833333332,35.65838166666666,139.543915,920000000,-76,8.66200625484893
20200125135339,35.65842,139.54399833333332,35.65838166666666,139.543915,920000000,-76,8.66200625484893
20200125135340,35.65842,139.54399833333332,35.65838166666666,139.54391666666666,920000000,-78,8.53085565843597
20200125135340,35.65842,139.54399833333332,35.65838166666666,139.54391666666666,920000000,-77,8.53085565843597
20200125135341,35.65842,139.54399833333332,35.65838333333333,139.54391666666666,920000000,-78,8.440182755667724
20200125135341,35.65842,139.54399833333332,35.65838333333333,139.54391666666666,920000000,-77,8.440182755667724
20200125135342,35.65842,139.54399833333332,35.65838333333333,139.54391666666666,920000000,-78,8.440182755667724
20200125135342,35.65842,139.54399833333332,35.65838333333333,139.54391666666666,920000000,-77,8.440182755667724
20200125135343,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135343,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135344,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135345,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135345,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135346,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135346,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135347,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-78,8.308271992808079
20200125135347,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135348,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135348,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135349,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135350,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135350,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-76,8.308271992808079
20200125135351,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-78,8.308271992808079
20200125135351,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-78,8.308271992808079
20200125135352,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-78,8.308271992808079
20200125135352,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135354,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-79,8.308271992808079
20200125135354,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-76,8.308271992808079
20200125135355,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-78,8.308271992808079
20200125135356,35.65842,139.54399833333332,35.65838333333333,139.54391833333332,920000000,-77,8.308271992808079
20200125135357,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135357,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135358,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135358,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-75,8.177018686903875
20200125135359,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135400,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135400,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135402,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135402,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135403,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-75,8.177018686903875
20200125135404,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-75,8.177018686903875
20200125135404,35.65842,139.54399833333332,35.65838333333333,139.54392,920000000,-76,8.177018686903875
20200125135406,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135406,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-75,8.270577236871272
20200125135407,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-75,8.270577236871272
20200125135407,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-75,8.270577236871272
20200125135408,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135408,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135410,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135410,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135411,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135412,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135412,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135413,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-75,8.270577236871272
20200125135414,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135415,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135416,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-75,8.270577236871272
20200125135417,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135417,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135418,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135419,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135420,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135421,35.65842,139.54399833333332,35.65838166666666,139.54392,920000000,-76,8.270577236871272
20200125135422,35.65842,139.54399833333332,35.65838166666666,139.54392166666668,920000000,-76,8.141514082821299
20200125135424,35.65842,139.54399833333332,35.65838166666666,139.54392166666668,920000000,-76,8.141514082821299
20200125135425,35.65842,139.54399833333332,35.65838166666666,139.54392166666668,920000000,-75,8.141514082821299
20200125135429,35.65842,139.54399833333332,35.65838166666666,139.54392166666668,920000000,-76,8.141514082821299
20200125135503,35.65842,139.54399833333332,35.65838166666666,139.54392333333334,920000000,-76,8.01321457942653
20200125135504,35.65842,139.54399833333332,35.65838166666666,139.54392333333334,920000000,-76,8.01321457942653
20200125135510,35.65842,139.54399833333332,35.65838166666666,139.54392333333334,920000000,-76,8.01321457942653
20200125135510,35.65842,139.54399833333332,35.65838166666666,139.54392333333334,920000000,-76,8.01321457942653
20200125135511,35.65842,139.54399833333332,35.65838166666666,139.54392333333334,920000000,-76,8.01321457942653
20200125135512,35.65842,139.54399833333332,35.65838166666666,139.54392333333334,920000000,-75,8.01321457942653
20200125135513,35.65842,139.54399833333332,35.65838166666666,139.54392333333334,920000000,-76,8.01321457942653
20200125135513,35.65842,139.54399833333332,35.65838166666666,139.54392333333334,920000000,-76,8.01321457942653
