00,3670,D9,20,19,11,35,65,88,35,00,00,00,00,34,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,19,11,35,65,88,35,00,00,00,00,34,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,19,12,35,65,88,36,66,66,66,66,58,01,39,54,38,81,66,66,66,66,39,
00,3670,D9,20,19,12,35,65,88,36,66,66,66,66,58,01,39,54,38,81,66,66,66,66,39,
00,3670,D9,20,19,13,35,65,88,39,99,99,99,99,79,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,19,13,35,65,88,39,99,99,99,99,79,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,19,14,35,65,88,39,99,99,99,99,79,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,19,14,35,65,88,39,99,99,99,99,79,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,19,15,35,65,88,39,99,99,99,99,79,01,39,54,38,78,33,33,33,33,90,
00,3670,D9,20,19,15,35,65,88,39,99,99,99,99,79,01,39,54,38,78,33,33,33,33,90,
00,3670,D9,20,19,16,35,65,88,41,66,66,66,66,74,01,39,54,38,78,33,33,33,33,90,
00,3670,D9,20,19,16,35,65,88,41,66,66,66,66,74,01,39,54,38,78,33,33,33,33,90,
00,3670,D8,20,19,16,35,65,88,41,66,66,66,66,74,01,39,54,38,78,33,33,33,33,90,
00,3670,D9,20,19,17,35,65,88,41,66,66,66,66,74,01,39,54,38,76,66,66,66,67,66,
00,3670,D9,20,19,17,35,65,88,41,66,66,66,66,74,01,39,54,38,76,66,66,66,67,66,
00,3670,D9,20,19,17,35,65,88,41,66,66,66,66,74,01,39,54,38,76,66,66,66,67,66,
00,3670,D9,20,19,18,35,65,88,39,99,99,99,99,79,01,39,54,38,73,33,33,33,32,32,
00,3670,D9,20,19,18,35,65,88,39,99,99,99,99,79,01,39,54,38,73,33,33,33,32,32,
00,3670,D9,20,19,18,35,65,88,39,99,99,99,99,79,01,39,54,38,73,33,33,33,32,32,
00,3670,D9,20,19,18,35,65,88,39,99,99,99,99,79,01,39,54,38,73,33,33,33,32,32,
00,3670,D9,20,19,19,35,65,88,39,99,99,99,99,79,01,39,54,38,71,66,66,66,66,08,
00,3670,D9,20,19,19,35,65,88,39,99,99,99,99,79,01,39,54,38,71,66,66,66,66,08,
00,3670,D9,20,19,19,35,65,88,39,99,99,99,99,79,01,39,54,38,71,66,66,66,66,08,
00,3670,D9,20,19,20,35,65,88,39,99,99,99,99,79,01,39,54,38,68,33,33,33,33,58,
00,3670,D9,20,19,20,35,65,88,39,99,99,99,99,79,01,39,54,38,68,33,33,33,33,58,
00,3670,D9,20,19,20,35,65,88,39,99,99,99,99,79,01,39,54,38,68,33,33,33,33,58,
00,3670,D9,20,19,20,35,65,88,39,99,99,99,99,79,01,39,54,38,68,33,33,33,33,58,
00,3670,D9,20,19,21,35,65,88,39,99,99,99,99,79,01,39,54,38,66,66,66,66,67,34,
00,3670,D9,20,19,21,35,65,88,39,99,99,99,99,79,01,39,54,38,66,66,66,66,67,34,
00,3670,D9,20,19,21,35,65,88,39,99,99,99,99,79,01,39,54,38,66,66,66,66,67,34,
00,3670,D9,20,19,22,35,65,88,39,99,99,99,99,79,01,39,54,38,63,33,33,33,32,00,
00,3670,D9,20,19,22,35,65,88,39,99,99,99,99,79,01,39,54,38,63,33,33,33,32,00,
00,3670,D9,20,19,22,35,65,88,39,99,99,99,99,79,01,39,54,38,63,33,33,33,32,00,
00,3670,D9,20,19,23,35,65,88,36,66,66,66,66,58,01,39,54,38,59,99,99,99,99,51,
00,3670,D9,20,19,23,35,65,88,36,66,66,66,66,58,01,39,54,38,59,99,99,99,99,51,
00,3670,D9,20,19,23,35,65,88,36,66,66,66,66,58,01,39,54,38,59,99,99,99,99,51,
00,3670,D9,20,19,23,35,65,88,36,66,66,66,66,58,01,39,54,38,59,99,99,99,99,51,
00,3670,D9,20,19,24,35,65,88,35,00,00,00,00,34,01,39,54,38,59,99,99,99,99,51,
00,3670,D9,20,19,24,35,65,88,35,00,00,00,00,34,01,39,54,38,59,99,99,99,99,51,
00,3670,D9,20,19,24,35,65,88,35,00,00,00,00,34,01,39,54,38,59,99,99,99,99,51,
00,3670,D9,20,19,25,35,65,88,31,66,66,66,66,43,01,39,54,38,58,33,33,33,33,27,
00,3670,D9,20,19,25,35,65,88,31,66,66,66,66,43,01,39,54,38,58,33,33,33,33,27,
00,3670,D9,20,19,25,35,65,88,31,66,66,66,66,43,01,39,54,38,58,33,33,33,33,27,
00,3670,D9,20,19,26,35,65,88,28,33,33,33,33,22,01,39,54,38,48,33,33,33,32,95,
00,3670,D9,20,19,26,35,65,88,28,33,33,33,33,22,01,39,54,38,48,33,33,33,32,95,
00,3670,D9,20,19,26,35,65,88,28,33,33,33,33,22,01,39,54,38,48,33,33,33,32,95,
00,3670,D9,20,19,26,35,65,88,28,33,33,33,33,22,01,39,54,38,48,33,33,33,32,95,
00,3670,D9,20,19,27,35,65,88,26,66,66,66,66,98,01,39,54,38,46,66,66,66,66,70,
00,3670,D9,20,19,27,35,65,88,26,66,66,66,66,98,01,39,54,38,46,66,66,66,66,70,
00,3670,D9,20,19,27,35,65,88,26,66,66,66,66,98,01,39,54,38,46,66,66,66,66,70,
00,3670,D9,20,19,28,35,65,88,25,00,00,00,00,02,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,28,35,65,88,25,00,00,00,00,02,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,28,35,65,88,25,00,00,00,00,02,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,29,35,65,88,25,00,00,00,00,02,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,29,35,65,88,25,00,00,00,00,02,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,29,35,65,88,25,00,00,00,00,02,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,29,35,65,88,25,00,00,00,00,02,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,30,35,65,88,23,33,33,33,33,07,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,30,35,65,88,23,33,33,33,33,07,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,30,35,65,88,23,33,33,33,33,07,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,31,35,65,88,21,66,66,66,66,82,01,39,54,38,33,33,33,33,33,89,
00,3670,D9,20,19,31,35,65,88,21,66,66,66,66,82,01,39,54,38,33,33,33,33,33,89,
00,3670,D9,20,19,31,35,65,88,21,66,66,66,66,82,01,39,54,38,33,33,33,33,33,89,
00,3670,D9,20,19,32,35,65,88,18,33,33,33,33,62,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,32,35,65,88,18,33,33,33,33,62,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,32,35,65,88,18,33,33,33,33,62,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,32,35,65,88,18,33,33,33,33,62,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,33,35,65,88,14,99,99,99,99,70,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,33,35,65,88,14,99,99,99,99,70,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,33,35,65,88,14,99,99,99,99,70,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,34,35,65,88,10,00,00,00,00,26,01,39,54,38,26,66,66,66,66,07,
00,3670,D9,20,19,34,35,65,88,10,00,00,00,00,26,01,39,54,38,26,66,66,66,66,07,
00,3670,D9,20,19,34,35,65,88,10,00,00,00,00,26,01,39,54,38,26,66,66,66,66,07,
00,3670,D9,20,19,34,35,65,88,10,00,00,00,00,26,01,39,54,38,26,66,66,66,66,07,
00,3670,D9,20,19,35,35,65,88,08,33,33,33,33,30,01,39,54,38,28,33,33,33,32,31,
00,3670,D9,20,19,35,35,65,88,08,33,33,33,33,30,01,39,54,38,28,33,33,33,32,31,
00,3670,D9,20,19,35,35,65,88,08,33,33,33,33,30,01,39,54,38,28,33,33,33,32,31,
00,3670,D9,20,19,36,35,65,88,06,66,66,66,66,34,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,36,35,65,88,06,66,66,66,66,34,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,36,35,65,88,06,66,66,66,66,34,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,37,35,65,88,05,00,00,00,00,10,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,37,35,65,88,05,00,00,00,00,10,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,37,35,65,88,05,00,00,00,00,10,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,37,35,65,88,05,00,00,00,00,10,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,38,35,65,88,03,33,33,33,33,14,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,38,35,65,88,03,33,33,33,33,14,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,38,35,65,88,03,33,33,33,33,14,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,39,35,65,88,01,66,66,66,66,90,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,39,35,65,88,01,66,66,66,66,90,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,39,35,65,88,01,66,66,66,66,90,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,40,35,65,88,01,66,66,66,66,90,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,40,35,65,88,01,66,66,66,66,90,01,39,54,38,43,33,33,33,34,21,
00,3670,D8,20,19,40,35,65,88,01,66,66,66,66,90,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,40,35,65,88,01,66,66,66,66,90,01,39,54,38,43,33,33,33,34,21,
00,3670,D9,20,19,41,35,65,88,01,66,66,66,66,90,01,39,54,38,41,66,66,66,67,97,
00,3670,D9,20,19,41,35,65,88,01,66,66,66,66,90,01,39,54,38,41,66,66,66,67,97,
00,3670,D9,20,19,41,35,65,88,01,66,66,66,66,90,01,39,54,38,41,66,66,66,67,97,
00,3670,D9,20,19,42,35,65,87,99,99,99,99,99,94,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,42,35,65,87,99,99,99,99,99,94,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,42,35,65,87,99,99,99,99,99,94,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,43,35,65,87,99,99,99,99,99,94,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,43,35,65,87,99,99,99,99,99,94,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,43,35,65,87,99,99,99,99,99,94,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,43,35,65,87,99,99,99,99,99,94,01,39,54,38,39,99,99,99,98,88,
00,3670,D9,20,19,44,35,65,88,01,66,66,66,66,90,01,39,54,38,38,33,33,33,32,63,
00,3670,D9,20,19,44,35,65,88,01,66,66,66,66,90,01,39,54,38,38,33,33,33,32,63,
00,3670,D9,20,19,44,35,65,88,01,66,66,66,66,90,01,39,54,38,38,33,33,33,32,63,
00,3670,D9,20,19,45,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,45,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,45,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,46,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,46,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,46,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D8,20,19,46,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,47,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,47,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,47,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,48,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,48,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,48,35,65,88,01,66,66,66,66,90,01,39,54,38,36,66,66,66,66,39,
00,3670,D9,20,19,49,35,65,88,01,66,66,66,66,90,01,39,54,38,35,00,00,00,00,14,
00,3670,D9,20,19,49,35,65,88,01,66,66,66,66,90,01,39,54,38,35,00,00,00,00,14,
00,3670,D9,20,19,49,35,65,88,01,66,66,66,66,90,01,39,54,38,35,00,00,00,00,14,
00,3670,D9,20,19,49,35,65,88,01,66,66,66,66,90,01,39,54,38,35,00,00,00,00,14,
00,3670,D9,20,19,50,35,65,88,01,66,66,66,66,90,01,39,54,38,35,00,00,00,00,14,
00,3670,D9,20,19,50,35,65,88,01,66,66,66,66,90,01,39,54,38,35,00,00,00,00,14,
00,3670,D9,20,19,50,35,65,88,01,66,66,66,66,90,01,39,54,38,35,00,00,00,00,14,
00,3670,D9,20,19,51,35,65,87,99,99,99,99,99,94,01,39,54,38,33,33,33,33,33,89,
00,3670,D9,20,19,51,35,65,87,99,99,99,99,99,94,01,39,54,38,33,33,33,33,33,89,
00,3670,D9,20,19,51,35,65,87,99,99,99,99,99,94,01,39,54,38,33,33,33,33,33,89,
00,3670,D9,20,19,52,35,65,87,99,99,99,99,99,94,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,52,35,65,87,99,99,99,99,99,94,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,52,35,65,87,99,99,99,99,99,94,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,52,35,65,87,99,99,99,99,99,94,01,39,54,38,31,66,66,66,67,65,
00,3670,D9,20,19,53,35,65,87,99,99,99,99,99,94,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,53,35,65,87,99,99,99,99,99,94,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,53,35,65,87,99,99,99,99,99,94,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,54,35,65,87,99,99,99,99,99,94,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,54,35,65,87,99,99,99,99,99,94,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,54,35,65,87,99,99,99,99,99,94,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,54,35,65,87,99,99,99,99,99,94,01,39,54,38,30,00,00,00,01,40,
00,3670,D9,20,19,55,35,65,87,99,99,99,99,99,94,01,39,54,38,28,33,33,33,32,31,
00,3670,D9,20,19,55,35,65,87,99,99,99,99,99,94,01,39,54,38,28,33,33,33,32,31,
00,3670,D9,20,19,55,35,65,87,99,99,99,99,99,94,01,39,54,38,28,33,33,33,32,31,
00,3670,D9,20,19,56,35,65,87,99,99,99,99,99,94,01,39,54,38,26,66,66,66,66,07,
00,3670,D9,20,19,56,35,65,87,99,99,99,99,99,94,01,39,54,38,26,66,66,66,66,07,
00,3670,D9,20,19,56,35,65,87,99,99,99,99,99,94,01,39,54,38,26,66,66,66,66,07,
00,3670,D9,20,19,57,35,65,87,99,99,99,99,99,94,01,39,54,38,24,99,99,99,99,82,
00,3670,D9,20,19,57,35,65,87,99,99,99,99,99,94,01,39,54,38,24,99,99,99,99,82,
00,3670,D9,20,19,57,35,65,87,99,99,99,99,99,94,01,39,54,38,24,99,99,99,99,82,
00,3670,D9,20,19,57,35,65,87,99,99,99,99,99,94,01,39,54,38,24,99,99,99,99,82,
00,3670,D9,20,19,58,35,65,87,99,99,99,99,99,94,01,39,54,38,23,33,33,33,33,58,
00,3670,D9,20,19,58,35,65,87,99,99,99,99,99,94,01,39,54,38,23,33,33,33,33,58,
00,3670,D9,20,19,58,35,65,87,99,99,99,99,99,94,01,39,54,38,23,33,33,33,33,58,
00,3670,D8,20,19,59,35,65,87,99,99,99,99,99,94,01,39,54,38,21,66,66,66,67,33,
00,3670,D8,20,19,59,35,65,87,99,99,99,99,99,94,01,39,54,38,21,66,66,66,67,33,
00,3670,D9,20,19,59,35,65,87,99,99,99,99,99,94,01,39,54,38,21,66,66,66,67,33,
00,3670,D9,20,20,00,35,65,87,99,99,99,99,99,94,01,39,54,38,20,00,00,00,01,09,
00,3670,D9,20,20,00,35,65,87,99,99,99,99,99,94,01,39,54,38,20,00,00,00,01,09,
00,3670,D9,20,20,00,35,65,87,99,99,99,99,99,94,01,39,54,38,20,00,00,00,01,09,
00,3670,D9,20,20,00,35,65,87,99,99,99,99,99,94,01,39,54,38,20,00,00,00,01,09,
00,3670,D9,20,20,01,35,65,87,99,99,99,99,99,94,01,39,54,38,20,00,00,00,01,09,
00,3670,D9,20,20,01,35,65,87,99,99,99,99,99,94,01,39,54,38,20,00,00,00,01,09,
00,3670,D9,20,20,01,35,65,87,99,99,99,99,99,94,01,39,54,38,20,00,00,00,01,09,
00,3670,D9,20,20,02,35,65,87,99,99,99,99,99,94,01,39,54,38,18,33,33,33,32,00,
00,3670,D9,20,20,02,35,65,87,99,99,99,99,99,94,01,39,54,38,18,33,33,33,32,00,
00,3670,D9,20,20,02,35,65,87,99,99,99,99,99,94,01,39,54,38,18,33,33,33,32,00,
00,3670,D9,20,20,02,35,65,87,99,99,99,99,99,94,01,39,54,38,18,33,33,33,32,00,
00,3670,D9,20,21,17,35,65,88,28,33,33,33,33,22,01,39,54,38,76,66,66,66,67,66,
00,3670,D9,20,21,17,35,65,88,28,33,33,33,33,22,01,39,54,38,76,66,66,66,67,66,
00,3670,D9,20,21,17,35,65,88,28,33,33,33,33,22,01,39,54,38,76,66,66,66,67,66,
00,3670,D9,20,21,18,35,65,88,28,33,33,33,33,22,01,39,54,38,78,33,33,33,33,90,
00,3670,D9,20,21,18,35,65,88,28,33,33,33,33,22,01,39,54,38,78,33,33,33,33,90,
00,3670,D9,20,21,19,35,65,88,28,33,33,33,33,22,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,21,19,35,65,88,28,33,33,33,33,22,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,21,20,35,65,88,30,00,00,00,00,18,01,39,54,38,80,00,00,00,00,15,
00,3670,D9,20,21,21,35,65,88,30,00,00,00,00,18,01,39,54,38,81,66,66,66,66,39,
00,3670,D9,20,21,21,35,65,88,30,00,00,00,00,18,01,39,54,38,81,66,66,66,66,39,
00,3670,D9,20,21,22,35,65,88,30,00,00,00,00,18,01,39,54,38,83,33,33,33,32,64,
00,3670,D9,20,21,22,35,65,88,30,00,00,00,00,18,01,39,54,38,83,33,33,33,32,64,
00,3670,D9,20,21,23,35,65,88,30,00,00,00,00,18,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,24,35,65,88,30,00,00,00,00,18,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,24,35,65,88,30,00,00,00,00,18,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,25,35,65,88,30,00,00,00,00,18,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,25,35,65,88,30,00,00,00,00,18,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,26,35,65,88,30,00,00,00,00,18,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,26,35,65,88,30,00,00,00,00,18,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,27,35,65,88,31,66,66,66,66,43,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,27,35,65,88,31,66,66,66,66,43,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,28,35,65,88,31,66,66,66,66,43,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,29,35,65,88,31,66,66,66,66,43,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,29,35,65,88,31,66,66,66,66,43,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,30,35,65,88,31,66,66,66,66,43,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,30,35,65,88,31,66,66,66,66,43,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,31,35,65,88,33,33,33,33,33,38,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,32,35,65,88,33,33,33,33,33,38,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,32,35,65,88,33,33,33,33,33,38,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,33,35,65,88,33,33,33,33,33,38,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,33,35,65,88,33,33,33,33,33,38,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,34,35,65,88,35,00,00,00,00,34,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,34,35,65,88,35,00,00,00,00,34,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,35,35,65,88,35,00,00,00,00,34,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,35,35,65,88,35,00,00,00,00,34,01,39,54,38,88,33,33,33,34,22,
00,3670,D9,20,21,36,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,DA,20,21,37,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,37,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,38,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,38,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,39,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,39,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,40,35,65,88,35,00,00,00,00,34,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,41,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,41,35,65,88,35,00,00,00,00,34,01,39,54,38,86,66,66,66,67,97,
00,3670,D9,20,21,42,35,65,88,35,00,00,00,00,34,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,42,35,65,88,35,00,00,00,00,34,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,43,35,65,88,35,00,00,00,00,34,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,43,35,65,88,35,00,00,00,00,34,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,44,35,65,88,35,00,00,00,00,34,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,45,35,65,88,35,00,00,00,00,34,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,45,35,65,88,35,00,00,00,00,34,01,39,54,38,84,99,99,99,98,88,
00,3670,D9,20,21,46,35,65,88,36,66,66,66,66,58,01,39,54,38,83,33,33,33,32,64,
00,3670,D9,20,21,46,35,65,88,36,66,66,66,66,58,01,39,54,38,83,33,33,33,32,64,
00,3670,D9,20,21,47,35,65,88,36,66,66,66,66,58,01,39,54,38,83,33,33,33,32,64,
00,3670,D9,20,21,47,35,65,88,36,66,66,66,66,58,01,39,54,38,83,33,33,33,32,64,
00,3670,D9,20,21,48,35,65,88,36,66,66,66,66,58,01,39,54,38,81,66,66,66,66,39,
00,3670,D9,20,21,49,35,65,88,36,66,66,66,66,58,01,39,54,38,81,66,66,66,66,39,
00,3670,D9,20,21,49,35,65,88,36,66,66,66,66,58,01,39,54,38,81,66,66,66,66,39,
